地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任,年份,兩大黨得票率,district,name,order,left,male,birth_year,party,votes,percentage,win,incumbency,year,n_candidates,right,is_odd,middle
臺北市第07選區,楊實秋,8,男,1958,無黨籍及未經政黨推薦,69882,0.4228,NA,否,2016,62.96,臺北市第07選區,楊實秋,8,0,1,1958,無黨籍及未經政黨推薦,69882,42.28,0,0,2016,8,1,0,0
臺北市第07選區,王映心,1,女,1991,台灣基進,1979,0.0108,NA,否,2020,45.04,臺北市第07選區,王映心,1,1,0,1991,台灣基進,1979,1.08,0,0,2020,5,0,1,0
臺北市第07選區,蔡宜芳,2,女,1990,台灣民眾黨,17435,0.09480000000000001,NA,否,2020,45.04,臺北市第07選區,蔡宜芳,2,0,0,1990,台灣民眾黨,17435,9.48,0,0,2020,5,0,1,0
臺北市第07選區,費鴻泰,3,男,1954,中國國民黨,85082,0.4628,*,是,2020,45.04,臺北市第07選區,費鴻泰,3,0,1,1954,中國國民黨,85082,46.28,1,1,2020,5,0,1,1
臺北市第07選區,許淑華,4,女,1973,民主進步黨,79057,0.43,NA,否,2020,45.04,臺北市第07選區,許淑華,4,0,0,1973,民主進步黨,79057,43,0,0,2020,5,0,1,0
臺北市第07選區,蘇伊文,5,女,1956,言論自由聯盟,290,0.0016,NA,否,2020,45.04,臺北市第07選區,蘇伊文,5,0,0,1956,言論自由聯盟,290,0.16,0,0,2020,5,1,1,0
臺北市第08選區,梅峯,1,男,1957,無黨籍及未經政黨推薦,171,0.0011,NA,否,2008,NA,臺北市第08選區,梅峯,1,1,1,1957,無黨籍及未經政黨推薦,171,0.11,0,0,2008,7,0,1,0
臺北市第08選區,任立民,2,男,1967,紅黨,234,0.0016,NA,否,2008,NA,臺北市第08選區,任立民,2,0,1,1967,紅黨,234,0.16,0,0,2008,7,0,1,0
臺北市第08選區,周柏雅,3,男,1959,民主進步黨,38261,0.2635,NA,否,2008,NA,臺北市第08選區,周柏雅,3,0,1,1959,民主進步黨,38261,26.35,0,0,2008,7,0,1,0
臺北市第08選區,賴士葆,4,男,1951,中國國民黨,104257,0.7181000000000001,*,是,2008,NA,臺北市第08選區,賴士葆,4,0,1,1951,中國國民黨,104257,71.81,1,1,2008,7,0,1,1
臺北市第08選區,史美延,5,男,1972,第三社會黨,492,0.0033,NA,否,2008,NA,臺北市第08選區,史美延,5,0,1,1972,第三社會黨,492,0.33,0,0,2008,7,0,1,0
臺北市第08選區,方景鈞,6,男,1930,無黨籍及未經政黨推薦,277,0.0019,NA,否,2008,NA,臺北市第08選區,方景鈞,6,0,1,1930,無黨籍及未經政黨推薦,277,0.19,0,0,2008,7,0,1,0
臺北市第08選區,彭渰雯,7,女,1971,綠黨,1481,0.0102,NA,否,2008,NA,臺北市第08選區,彭渰雯,7,0,0,1971,綠黨,1481,1.02,0,0,2008,7,1,1,0
臺北市第08選區,阮昭雄,1,男,1970,民主進步黨,53917,0.29,NA,否,2012,98.17,臺北市第08選區,阮昭雄,1,1,1,1970,民主進步黨,53917,28.999999999999996,0,0,2012,5,0,1,0
臺北市第08選區,方景鈞,2,男,1930,無黨籍及未經政黨推薦,907,0.0048,NA,否,2012,98.17,臺北市第08選區,方景鈞,2,0,1,1930,無黨籍及未經政黨推薦,907,0.48,0,0,2012,5,0,1,0
臺北市第08選區,李敖,3,男,1937,親民黨,9436,0.0507,NA,否,2012,98.17,臺北市第08選區,李敖,3,0,1,1937,親民黨,9436,5.07,0,0,2012,5,0,1,1
臺北市第08選區,余宛如,4,女,1980,綠黨,3715,0.0199,NA,否,2012,98.17,臺北市第08選區,余宛如,4,0,0,1980,綠黨,3715,1.9900000000000002,0,0,2012,5,0,1,0
臺北市第08選區,賴士葆,5,男,1951,中國國民黨,117892,0.6342,*,是,2012,98.17,臺北市第08選區,賴士葆,5,0,1,1951,中國國民黨,117892,63.42,1,1,2012,5,1,1,0
臺北市第08選區,李慶元,1,男,1958,無黨籍及未經政黨推薦,60459,0.3579,NA,否,2016,92.44,臺北市第08選區,李慶元,1,1,1,1958,無黨籍及未經政黨推薦,60459,35.79,0,0,2016,6,0,0,0
臺北市第08選區,賴樹聲,2,男,1955,無黨籍及未經政黨推薦,1071,0.0063,NA,否,2016,92.44,臺北市第08選區,賴樹聲,2,0,1,1955,無黨籍及未經政黨推薦,1071,0.63,0,0,2016,6,0,0,0
臺北市第08選區,苗博雅,3,女,1987,綠黨社會民主黨聯盟,21084,0.12480000000000001,NA,否,2016,92.44,臺北市第08選區,苗博雅,3,0,0,1987,綠黨社會民主黨聯盟,21084,12.48,0,0,2016,6,0,0,0
臺北市第08選區,賴士葆,4,男,1951,中國國民黨,83931,0.49689999999999995,*,是,2016,92.44,臺北市第08選區,賴士葆,4,0,1,1951,中國國民黨,83931,49.69,1,1,2016,6,0,0,0
臺北市第08選區,陳如聖,5,男,1970,台灣工黨,808,0.004699999999999999,NA,否,2016,92.44,臺北市第08選區,陳如聖,5,0,1,1970,台灣工黨,808,0.4699999999999999,0,0,2016,6,0,0,0
臺北市第08選區,方景鈞,6,男,1930,無黨籍及未經政黨推薦,1540,0.0091,NA,否,2016,92.44,臺北市第08選區,方景鈞,6,0,1,1930,無黨籍及未經政黨推薦,1540,0.91,0,0,2016,6,1,0,0
臺北市第08選區,蕭曉玲,1,女,1964,喜樂島聯盟,474,0.0025,NA,否,2020,49.69,臺北市第08選區,蕭曉玲,1,1,0,1964,喜樂島聯盟,474,0.25,0,0,2020,9,0,1,0
臺北市第08選區,華珮君,2,女,1988,台灣動物保護黨,7660,0.0397,NA,否,2020,49.69,臺北市第08選區,華珮君,2,0,0,1988,台灣動物保護黨,7660,3.9699999999999998,0,0,2020,9,0,1,0
臺北市第08選區,彭子軒,3,男,1982,無黨籍及未經政黨推薦,1324,0.0069,NA,否,2020,49.69,臺北市第08選區,彭子軒,3,0,1,1982,無黨籍及未經政黨推薦,1324,0.69,0,0,2020,9,0,1,0
臺北市第08選區,柯士翎,4,男,1989,綠黨,2024,0.0105,NA,否,2020,49.69,臺北市第08選區,柯士翎,4,0,1,1989,綠黨,2024,1.05,0,0,2020,9,0,1,0
臺北市第08選區,阮昭雄,5,男,1970,民主進步黨,67470,0.34990000000000004,NA,否,2020,49.69,臺北市第08選區,阮昭雄,5,0,1,1970,民主進步黨,67470,34.99,0,0,2020,9,0,1,1
臺北市第08選區,賴士葆,6,男,1951,中國國民黨,96377,0.49979999999999997,*,是,2020,49.69,臺北市第08選區,賴士葆,6,0,1,1951,中國國民黨,96377,49.98,1,1,2020,9,0,1,0
臺北市第08選區,顏銘緯,7,男,1996,台灣基進,4330,0.0225,NA,否,2020,49.69,臺北市第08選區,顏銘緯,7,0,1,1996,台灣基進,4330,2.25,0,0,2020,9,0,1,0
臺北市第08選區,李文,8,女,1964,無黨籍及未經政黨推薦,1064,0.0055000000000000005,NA,否,2020,49.69,臺北市第08選區,李文,8,0,0,1964,無黨籍及未經政黨推薦,1064,0.55,0,0,2020,9,0,1,0
臺北市第08選區,張幸松,9,男,1958,台灣民眾黨,12111,0.06280000000000001,NA,否,2020,49.69,臺北市第08選區,張幸松,9,0,1,1958,台灣民眾黨,12111,6.280000000000001,0,0,2020,9,1,1,0
臺北縣第01選區,王天裕,1,男,1971,紅黨,242,0.0017000000000000001,NA,否,2008,NA,臺北縣第01選區,王天裕,1,1,1,1971,紅黨,242,0.17,0,0,2008,6,0,0,0
臺北縣第01選區,莊孟學,2,男,1961,台灣團結聯盟,1598,0.011200000000000002,NA,否,2008,NA,臺北縣第01選區,莊孟學,2,0,1,1961,台灣團結聯盟,1598,1.12,0,0,2008,6,0,0,0
臺北縣第01選區,楊仁清,3,男,1950,客家黨,325,0.0022,NA,否,2008,NA,臺北縣第01選區,楊仁清,3,0,1,1950,客家黨,325,0.22,0,0,2008,6,0,0,0
臺北縣第01選區,吳育昇,4,男,1958,中國國民黨,82949,0.5838,*,是,2008,NA,臺北縣第01選區,吳育昇,4,0,1,1958,中國國民黨,82949,58.379999999999995,1,1,2008,6,0,0,0
臺北縣第01選區,李顯榮,5,男,1947,民主進步黨,56594,0.3983,NA,是,2008,NA,臺北縣第01選區,李顯榮,5,0,1,1947,民主進步黨,56594,39.83,0,1,2008,6,0,0,0
臺北縣第01選區,吳金治,6,男,1974,第三社會黨,366,0.0025,NA,否,2008,NA,臺北縣第01選區,吳金治,6,0,1,1974,第三社會黨,366,0.25,0,0,2008,6,1,0,0
臺北縣第02選區,林志嘉,1,男,1958,台灣團結聯盟,8242,0.06,NA,是,2008,NA,臺北縣第02選區,林志嘉,1,1,1,1958,台灣團結聯盟,8242,6,0,1,2008,4,0,0,0
臺北縣第02選區,林淑芬,2,女,1973,民主進步黨,59225,0.43170000000000003,*,是,2008,NA,臺北縣第02選區,林淑芬,2,0,0,1973,民主進步黨,59225,43.17,1,1,2008,4,0,0,0
臺北縣第02選區,柯淑敏,3,女,1968,中國國民黨,54774,0.3992,NA,是,2008,NA,臺北縣第02選區,柯淑敏,3,0,0,1968,中國國民黨,54774,39.92,0,1,2008,4,0,0,0
臺北縣第02選區,楊蓮福,4,男,1964,無黨籍及未經政黨推薦,14948,0.10890000000000001,NA,否,2008,NA,臺北縣第02選區,楊蓮福,4,0,1,1964,無黨籍及未經政黨推薦,14948,10.89,0,0,2008,4,1,0,0
臺北縣第03選區,朱俊曉,1,男,1963,中國國民黨,73286,0.4824,NA,是,2008,NA,臺北縣第03選區,朱俊曉,1,1,1,1963,中國國民黨,73286,48.24,0,1,2008,5,0,1,0
臺北縣第03選區,蘇卿彥,2,男,1939,無黨籍及未經政黨推薦,767,0.005,NA,否,2008,NA,臺北縣第03選區,蘇卿彥,2,0,1,1939,無黨籍及未經政黨推薦,767,0.5,0,0,2008,5,0,1,0
臺北縣第03選區,余天,3,男,1948,民主進步黨,75212,0.4951,*,否,2008,NA,臺北縣第03選區,余天,3,0,1,1948,民主進步黨,75212,49.51,1,0,2008,5,0,1,1
臺北縣第03選區,劉一德,4,男,1960,台灣團結聯盟,1645,0.0108,NA,否,2008,NA,臺北縣第03選區,劉一德,4,0,1,1960,台灣團結聯盟,1645,1.08,0,0,2008,5,0,1,0
臺北縣第03選區,劉英芮,5,女,1983,紅黨,990,0.006500000000000001,NA,否,2008,NA,臺北縣第03選區,劉英芮,5,0,0,1983,紅黨,990,0.65,0,0,2008,5,1,1,0
臺北縣第04選區,李鴻鈞,1,男,1959,中國國民黨,77122,0.5173,*,是,2008,NA,臺北縣第04選區,李鴻鈞,1,1,1,1959,中國國民黨,77122,51.73,1,1,2008,4,0,0,0
臺北縣第04選區,鄭余豪,2,男,1975,台灣團結聯盟,969,0.0064,NA,否,2008,NA,臺北縣第04選區,鄭余豪,2,0,1,1975,台灣團結聯盟,969,0.64,0,0,2008,4,0,0,0
臺北縣第04選區,吳秉叡,3,男,1966,民主進步黨,70265,0.47130000000000005,NA,是,2008,NA,臺北縣第04選區,吳秉叡,3,0,1,1966,民主進步黨,70265,47.13,0,1,2008,4,0,0,0
臺北縣第04選區,徐文彥,4,男,1973,綠黨,721,0.0048,NA,否,2008,NA,臺北縣第04選區,徐文彥,4,0,1,1973,綠黨,721,0.48,0,0,2008,4,1,0,0
臺北縣第05選區,溫炳原,1,男,1967,綠黨,507,0.0042,NA,否,2008,NA,臺北縣第05選區,溫炳原,1,1,1,1967,綠黨,507,0.42,0,0,2008,5,0,1,0
臺北縣第05選區,陳誠鈞,2,男,1955,無黨籍及未經政黨推薦,154,0.0013,NA,否,2008,NA,臺北縣第05選區,陳誠鈞,2,0,1,1955,無黨籍及未經政黨推薦,154,0.13,0,0,2008,5,0,1,0
臺北縣第05選區,王文秀,3,女,1968,紅黨,338,0.0028000000000000004,NA,否,2008,NA,臺北縣第05選區,王文秀,3,0,0,1968,紅黨,338,0.28,0,0,2008,5,0,1,1
臺北縣第05選區,黃志雄,4,男,1976,中國國民黨,61948,0.5232,*,是,2008,NA,臺北縣第05選區,黃志雄,4,0,1,1976,中國國民黨,61948,52.32,1,1,2008,5,0,1,0
臺北縣第05選區,廖本煙,5,男,1956,民主進步黨,55444,0.4683,NA,是,2008,NA,臺北縣第05選區,廖本煙,5,0,1,1956,民主進步黨,55444,46.83,0,1,2008,5,1,1,0
臺北縣第06選區,王淑慧,1,女,1955,民主進步黨,51775,0.4266,NA,是,2008,NA,臺北縣第06選區,王淑慧,1,1,0,1955,民主進步黨,51775,42.66,0,1,2008,3,0,1,0
臺北縣第06選區,林鴻池,2,男,1955,中國國民黨,69097,0.5693,*,是,2008,NA,臺北縣第06選區,林鴻池,2,0,1,1955,中國國民黨,69097,56.93,1,1,2008,3,0,1,1
臺北縣第06選區,林景松,3,男,1943,世界和平黨,489,0.004,NA,否,2008,NA,臺北縣第06選區,林景松,3,0,1,1943,世界和平黨,489,0.4,0,0,2008,3,1,1,0
臺北縣第07選區,莊碩漢,1,男,1955,民主進步黨,49008,0.41609999999999997,NA,是,2008,NA,臺北縣第07選區,莊碩漢,1,1,1,1955,民主進步黨,49008,41.61,0,1,2008,4,0,0,0
臺北縣第07選區,林淑慧,2,女,1977,第三社會黨,1436,0.0121,NA,否,2008,NA,臺北縣第07選區,林淑慧,2,0,0,1977,第三社會黨,1436,1.21,0,0,2008,4,0,0,0
臺北縣第07選區,林育任,3,男,1973,台灣團結聯盟,1583,0.0134,NA,否,2008,NA,臺北縣第07選區,林育任,3,0,1,1973,台灣團結聯盟,1583,1.34,0,0,2008,4,0,0,0
臺北縣第07選區,吳清池,4,男,1949,中國國民黨,65752,0.5582,*,是,2008,NA,臺北縣第07選區,吳清池,4,0,1,1949,中國國民黨,65752,55.82,1,1,2008,4,1,0,0
臺北縣第08選區,張慶忠,1,男,1951,中國國民黨,94785,0.5954999999999999,*,是,2008,NA,臺北縣第08選區,張慶忠,1,1,1,1951,中國國民黨,94785,59.54999999999999,1,1,2008,3,0,1,0
臺北縣第08選區,甘郡榮,2,男,1978,無黨籍及未經政黨推薦,1255,0.0078000000000000005,NA,否,2008,NA,臺北縣第08選區,甘郡榮,2,0,1,1978,無黨籍及未經政黨推薦,1255,0.78,0,0,2008,3,0,1,1
臺北縣第08選區,趙永清,3,男,1957,民主進步黨,63123,0.39649999999999996,NA,是,2008,NA,臺北縣第08選區,趙永清,3,0,1,1957,民主進步黨,63123,39.65,0,1,2008,3,1,1,0
臺北縣第09選區,楊錫周,1,男,1930,制憲聯盟,338,0.0023,NA,否,2008,NA,臺北縣第09選區,楊錫周,1,1,1,1930,制憲聯盟,338,0.22999999999999998,0,0,2008,4,0,0,0
臺北縣第09選區,周倪安,2,女,1972,台灣團結聯盟,15669,0.1105,NA,否,2008,NA,臺北縣第09選區,周倪安,2,0,0,1972,台灣團結聯盟,15669,11.05,0,0,2008,4,0,0,0
臺北縣第09選區,洪一平,3,男,1945,無黨籍及未經政黨推薦,27044,0.19079999999999997,NA,否,2008,NA,臺北縣第09選區,洪一平,3,0,1,1945,無黨籍及未經政黨推薦,27044,19.08,0,0,2008,4,0,0,0
臺北縣第09選區,林德福,4,男,1953,中國國民黨,98634,0.6960999999999999,*,是,2008,NA,臺北縣第09選區,林德福,4,0,1,1953,中國國民黨,98634,69.61,1,1,2008,4,1,0,0
臺北縣第10選區,盧嘉辰,1,男,1953,中國國民黨,77656,0.601,*,否,2008,NA,臺北縣第10選區,盧嘉辰,1,1,1,1953,中國國民黨,77656,60.099999999999994,1,0,2008,3,0,1,0
臺北縣第10選區,李恢先,2,男,1963,紅黨,669,0.0051,NA,否,2008,NA,臺北縣第10選區,李恢先,2,0,1,1963,紅黨,669,0.51,0,0,2008,3,0,1,1
臺北縣第10選區,李文忠,3,男,1958,民主進步黨,50869,0.3937,NA,是,2008,NA,臺北縣第10選區,李文忠,3,0,1,1958,民主進步黨,50869,39.37,0,1,2008,3,1,1,0
臺北縣第11選區,葛彰台,1,男,1952,無黨籍及未經政黨推薦,246,0.0016,NA,否,2008,NA,臺北縣第11選區,葛彰台,1,1,1,1952,無黨籍及未經政黨推薦,246,0.16,0,0,2008,5,0,1,0
臺北縣第11選區,陳永福,2,男,1958,民主進步黨,43580,0.2876,NA,否,2008,NA,臺北縣第11選區,陳永福,2,0,1,1958,民主進步黨,43580,28.76,0,0,2008,5,0,1,0
